class_index,class_name,rank_in_class,source_file,source_stem,source_prompts_per_class,prompt_index,selection_score,anchor_similarity,intra_prompt_similarity,inter_prompt_similarity,anchor_margin,best_other_anchor_class,best_other_anchor_similarity,raw_prompt_text,encoded_prompt_text
2,Arrest,23,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.4903200626373291,0.7833794355392456,0.8679779767990112,0.8088152408599854,0.07284247875213623,Assault,0.7105369567871094,a detained person kneeling while officers apply restraints,arrest a detained person kneeling while officers apply restraints
2,Arrest,24,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.4815067172050477,0.7678645253181458,0.8545005917549133,0.7938786149024963,0.05109375715255737,Assault,0.7167707681655884,law enforcement pinning a resisting person during detention,arrest law enforcement pinning a resisting person during detention
2,Arrest,25,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.48134119510650625,0.7558903694152832,0.8908032178878784,0.8192247748374939,0.048281729221343994,Assault,0.7076086401939392,law enforcement officers detaining a person during an arrest,arrest law enforcement officers detaining a person during an arrest
2,Arrest,26,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,5,0.4802979707717895,0.7663396000862122,0.8803967833518982,0.8349543213844299,0.058890461921691895,Stealing,0.7074491381645203,uniformed officers searching a suspect beside a patrol car,arrest uniformed officers searching a suspect beside a patrol car
2,Arrest,27,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.47915161252021793,0.7586264610290527,0.8787787556648254,0.8189762234687805,0.07844531536102295,Shoplifting,0.6801811456680298,a detained suspect kneeling while officers secure handcuffs,arrest a detained suspect kneeling while officers secure handcuffs
2,Arrest,28,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.4786427319049835,0.7595118880271912,0.860004186630249,0.7955723404884338,0.04629242420196533,Assault,0.7132194638252258,police guiding a restrained person during formal detention,arrest police guiding a restrained person during formal detention
2,Arrest,29,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,3,0.4766949057579041,0.7555484175682068,0.8835977911949158,0.8307932019233704,0.05140995979309082,Shoplifting,0.704138457775116,uniformed officers escorting a suspect toward a patrol car,arrest uniformed officers escorting a suspect toward a patrol car
2,Arrest,30,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,2,0.4709920585155487,0.7491516470909119,0.8536291122436523,0.7983624935150146,0.05684804916381836,Assault,0.6923035979270935,law enforcement surrounding a suspect beside a police vehicle,arrest law enforcement surrounding a suspect beside a police vehicle
2,Arrest,31,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,1,0.4708623826503753,0.7288195490837097,0.8873789310455322,0.7988053560256958,0.05317968130111694,Shoplifting,0.6756398677825928,officers escorting a handcuffed person toward a patrol car,arrest officers escorting a handcuffed person toward a patrol car
2,Arrest,32,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.4708623826503753,0.7288195490837097,0.8873789310455322,0.7988053560256958,0.05317968130111694,Shoplifting,0.6756398677825928,officers escorting a handcuffed person toward a patrol car,arrest officers escorting a handcuffed person toward a patrol car
2,Arrest,33,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,1,0.4708623826503753,0.7288195490837097,0.8873789310455322,0.7988053560256958,0.05317968130111694,Shoplifting,0.6756398677825928,officers escorting a handcuffed person toward a patrol car,arrest officers escorting a handcuffed person toward a patrol car
2,Arrest,34,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,7,0.4580935537815094,0.7139151096343994,0.8505482077598572,0.7701423168182373,0.04047584533691406,Assault,0.6734392642974854,officers controlling a detainee during a roadside arrest,arrest officers controlling a detainee during a roadside arrest
2,Arrest,35,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.45086020827293394,0.7628905177116394,0.8147072792053223,0.8749861717224121,0.05255645513534546,Assault,0.710334062576294,a surveillance frame of police restraining a suspect,arrest a surveillance frame of police restraining a suspect
3,Arson,1,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.5394417941570282,0.8845054507255554,0.8843667507171631,0.8406047821044922,0.07489609718322754,Explosion,0.8096093535423279,a person lighting material before flames spread,arson a person lighting material before flames spread
3,Arson,2,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.5343719720840454,0.8751072883605957,0.8832249641418457,0.8407458066940308,0.0791776180267334,RoadAccidents,0.7959296703338623,a person lighting flammable material before flames spread,arson a person lighting flammable material before flames spread
3,Arson,3,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,2,0.5331900417804717,0.8956807255744934,0.863842248916626,0.8690149784088135,0.06298685073852539,Explosion,0.832693874835968,a small flame spreading gradually after human ignition,arson a small flame spreading gradually after human ignition
3,Arson,4,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.5324995994567872,0.8759525418281555,0.8808210492134094,0.8486149311065674,0.0724610686302185,Arrest,0.803491473197937,a person retreating as planted fire starts spreading,arson a person retreating as planted fire starts spreading
3,Arson,5,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,0,0.5211397111415862,0.8560378551483154,0.8710022568702698,0.8408994674682617,0.0827532410621643,Arrest,0.7732846140861511,a person intentionally setting fire to a building or object,arson a person intentionally setting fire to a building or object
3,Arson,6,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.5209182381629943,0.8494750261306763,0.8763195276260376,0.8335756659507751,0.08356958627700806,Arrest,0.7659054398536682,a person starting a fire using a lighter or flammable material,arson a person starting a fire using a lighter or flammable material
3,Arson,7,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.5203987598419189,0.8580307960510254,0.8756594657897949,0.8565723896026611,0.06481039524078369,Explosion,0.7932204008102417,a person retreating as planted fire begins spreading,arson a person retreating as planted fire begins spreading
3,Arson,8,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.5200582802295683,0.8646578192710876,0.8792434930801392,0.8802183866500854,0.04954952001571655,Arrest,0.8151082992553711,small flames expanding after deliberate human ignition,arson small flames expanding after deliberate human ignition
3,Arson,9,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.520058262348175,0.8646578192710876,0.8792434334754944,0.8802183866500854,0.04954952001571655,Arrest,0.8151082992553711,small flames expanding after deliberate human ignition,arson small flames expanding after deliberate human ignition
3,Arson,10,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.5192609429359436,0.8544017672538757,0.8907392621040344,0.875808596611023,0.05244654417037964,RoadAccidents,0.8019552230834961,a person fleeing as a deliberately started fire grows,arson a person fleeing as a deliberately started fire grows
3,Arson,11,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,9,0.5155839860439301,0.8371740579605103,0.8912822604179382,0.8519386053085327,0.07518750429153442,Explosion,0.7619865536689758,a property surface burning after a suspicious human action,arson a property surface burning after a suspicious human action
3,Arson,12,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,1,0.5150286555290222,0.8424639105796814,0.8723804354667664,0.8395871520042419,0.04868537187576294,Explosion,0.7937785387039185,a person pouring accelerant before fire grows,arson a person pouring accelerant before fire grows
3,Arson,13,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.5124836266040802,0.8386246562004089,0.8743753433227539,0.8457065224647522,0.042974650859832764,Explosion,0.7956500053405762,a person pouring accelerant before fire begins growing,arson a person pouring accelerant before fire begins growing
3,Arson,14,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,3,0.5105566143989563,0.8277187347412109,0.8798738718032837,0.8363245725631714,0.05059778690338135,Explosion,0.7771209478378296,bright flames emerging after someone approaches a combustible target,arson bright flames emerging after someone approaches a combustible target
3,Arson,15,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,6,0.509035325050354,0.8382093906402588,0.8548017740249634,0.832549512386322,0.06299501657485962,Explosion,0.7752143740653992,a slow fire growing after someone lights an object,arson a slow fire growing after someone lights an object
3,Arson,16,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.5081133782863616,0.8223113417625427,0.8773818016052246,0.8312841653823853,0.04119473695755005,Explosion,0.7811166048049927,a person pouring accelerant before visible fire grows,arson a person pouring accelerant before visible fire grows
3,Arson,17,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,1,0.5068956077098847,0.8177942633628845,0.8686432838439941,0.8129725456237793,0.0809749960899353,Arrest,0.7368192672729492,a suspicious individual using a lighter on a flammable surface,arson a suspicious individual using a lighter on a flammable surface
3,Arson,18,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.5068798601627349,0.8188909888267517,0.8595757484436035,0.8021917939186096,0.08071714639663696,Explosion,0.7381738424301147,a person handling a lighter before a sudden flame outbreak,arson a person handling a lighter before a sudden flame outbreak
3,Arson,19,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,3,0.5064015865325927,0.8352497816085815,0.8459233045578003,0.8250014781951904,0.08207666873931885,Arrest,0.7531731128692627,a person causing flames on an object or structure,arson a person causing flames on an object or structure
3,Arson,20,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.5058996319770813,0.8152647614479065,0.888705313205719,0.8417217135429382,0.059934139251708984,Arrest,0.7553306221961975,a person igniting flammable material near property,arson a person igniting flammable material near property
3,Arson,21,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.5038239598274231,0.8219216465950012,0.887060821056366,0.8662755489349365,0.0631902813911438,Arrest,0.7587313652038574,a person deliberately igniting material near a property entrance,arson a person deliberately igniting material near a property entrance
3,Arson,22,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.5026852309703826,0.8235781192779541,0.8869312405586243,0.8759160041809082,0.05457943677902222,Explosion,0.7689986824989319,human ignition causing flames to spread across property,arson human ignition causing flames to spread across property
3,Arson,23,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,2,0.5009914577007293,0.8217522501945496,0.8546503782272339,0.8313989043235779,0.05098319053649902,Explosion,0.7707690596580505,a lighter touching a surface before ignition begins,arson a lighter touching a surface before ignition begins
3,Arson,24,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,5,0.5004772245883942,0.834398090839386,0.8664313554763794,0.8832561373710632,0.05673360824584961,Explosion,0.7776644825935364,smoke and flames rising from unattended damaged property,arson smoke and flames rising from unattended damaged property
3,Arson,25,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,2,0.49987188577651975,0.8196430206298828,0.8531661033630371,0.8294972777366638,0.051096975803375244,Explosion,0.7685460448265076,a lighter touching a surface before ignition starts,arson a lighter touching a surface before ignition starts
3,Arson,26,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,4,0.49857859611511224,0.8124222159385681,0.8796198964118958,0.8575924038887024,0.062268078327178955,Arrest,0.7501541376113892,a scene showing a person involved in setting property on fire,arson a scene showing a person involved in setting property on fire
3,Arson,27,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,2,0.4940423786640167,0.8160049319267273,0.8720583915710449,0.877888023853302,0.061542630195617676,Arrest,0.7544623017311096,a deliberate fire being created on someone's property,arson a deliberate fire being created on someone's property
3,Arson,28,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,7,0.4939122498035431,0.8151019811630249,0.8705821633338928,0.874066948890686,0.06044411659240723,Explosion,0.7546578645706177,a suspicious person leaving as a small fire spreads,arson a suspicious person leaving as a small fire spreads
3,Arson,29,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,5,0.4937350630760192,0.7967656850814819,0.8596564531326294,0.8127235770225525,0.0639382004737854,Explosion,0.7328274846076965,a person crouching near combustible material before flames appear,arson a person crouching near combustible material before flames appear
3,Arson,30,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,8,0.4935339510440827,0.8159188032150269,0.85746830701828,0.858329713344574,0.07891130447387695,Stealing,0.7370074987411499,visible accelerant or lighter use before property begins burning,arson visible accelerant or lighter use before property begins burning
3,Arson,31,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,7,0.4870630621910095,0.8052716255187988,0.8410888910293579,0.8394970893859863,0.05991077423095703,Explosion,0.7453608512878418,"fire spreading around an entrance, window, or vehicle","arson fire spreading around an entrance, window, or vehicle"
3,Arson,32,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,2,0.48492599129676817,0.7877731323242188,0.8405744433403015,0.8056645393371582,0.07014375925064087,RoadAccidents,0.7176293730735779,a small fire spreading across a vehicle or building surface,arson a small fire spreading across a vehicle or building surface
3,Arson,33,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,1,0.4779911100864411,0.7730953097343445,0.8395043611526489,0.8020392656326294,0.04712653160095215,Explosion,0.7259687781333923,a suspicious person pouring liquid before visible flames appear,arson a suspicious person pouring liquid before visible flames appear
3,Arson,34,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.4746007680892943,0.7881490588188171,0.8361281752586365,0.8515610694885254,0.046972692012786865,Stealing,0.7411763668060303,deliberate fire starting near property without an explosive blast,arson deliberate fire starting near property without an explosive blast
3,Arson,35,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,6,0.4330525875091553,0.7216618061065674,0.7823768854141235,0.8124569058418274,0.054701805114746094,Arrest,0.6669600009918213,a surveillance frame showing deliberate ignition near a structure,arson a surveillance frame showing deliberate ignition near a structure
4,Assault,1,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,5,0.5131625056266785,0.8600038886070251,0.8768779635429382,0.8995141386985779,0.058818280696868896,Arrest,0.8011856079101562,an attacker swinging arms repeatedly at another person,assault an attacker swinging arms repeatedly at another person
4,Assault,2,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,0,0.5104927062988281,0.8672487139701843,0.8762938380241394,0.9300990104675293,0.030389845371246338,Fighting,0.836858868598938,a person punching another person in a close confrontation,assault a person punching another person in a close confrontation
4,Assault,3,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,4,0.5101718246936797,0.8519191741943359,0.8906332850456238,0.9148887395858765,0.051503777503967285,Abuse,0.8004153966903687,a victim being physically assaulted by a single attacker,assault a victim being physically assaulted by a single attacker
4,Assault,4,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,3,0.5099384725093842,0.8576130270957947,0.8498636484146118,0.8691356778144836,0.07325011491775513,Arrest,0.7843629121780396,an aggressor swinging arms repeatedly at another person,assault an aggressor swinging arms repeatedly at another person
4,Assault,5,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.509616333246231,0.8599006533622742,0.8819906711578369,0.9246559739112854,0.0411641001701355,Abuse,0.8187365531921387,a victim recoiling from repeated close range hits,assault a victim recoiling from repeated close range hits
4,Assault,6,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.5067826569080351,0.8518891334533691,0.8906616568565369,0.9318020343780518,0.04479193687438965,Abuse,0.8070971965789795,a victim stumbling backward after a direct body hit,assault a victim stumbling backward after a direct body hit
4,Assault,7,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,6,0.5067826569080351,0.8518891334533691,0.8906616568565369,0.9318020343780518,0.04479193687438965,Abuse,0.8070971965789795,a victim stumbling backward after a direct body hit,assault a victim stumbling backward after a direct body hit
4,Assault,8,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,8,0.5064461171627045,0.8479762077331543,0.8712244629859924,0.894546627998352,0.06146460771560669,Abuse,0.7865116000175476,a person shoving an opponent hard enough to lose balance,assault a person shoving an opponent hard enough to lose balance
4,Assault,9,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,6,0.506446099281311,0.8479762077331543,0.8712244033813477,0.894546627998352,0.06146460771560669,Abuse,0.7865116000175476,a person shoving an opponent hard enough to lose balance,assault a person shoving an opponent hard enough to lose balance
4,Assault,10,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,3,0.5061401009559631,0.8522416353225708,0.8861695528030396,0.9291579127311707,0.04538881778717041,Abuse,0.8068528175354004,a victim stumbling backward after a sudden hit,assault a victim stumbling backward after a sudden hit
4,Assault,11,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,3,0.5061400830745697,0.8522416353225708,0.8861694931983948,0.9291579127311707,0.04538881778717041,Abuse,0.8068528175354004,a victim stumbling backward after a sudden hit,assault a victim stumbling backward after a sudden hit
4,Assault,12,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,7,0.5053645193576812,0.8458898067474365,0.8516696095466614,0.865406334400177,0.06036186218261719,Fighting,0.7855279445648193,"a close range attack with punches, kicks, and defense","assault a close range attack with punches, kicks, and defense"
4,Assault,13,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,1,0.5053645193576812,0.8458898067474365,0.8516696095466614,0.865406334400177,0.06036186218261719,Fighting,0.7855279445648193,"a close range attack with punches, kicks, and defense","assault a close range attack with punches, kicks, and defense"
4,Assault,14,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.5046689867973329,0.8519535064697266,0.8668092489242554,0.9067527055740356,0.049105167388916016,Abuse,0.8028483390808105,an attacker chasing one target while striking repeatedly,assault an attacker chasing one target while striking repeatedly
4,Assault,15,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,4,0.5046689867973329,0.8519535064697266,0.8668092489242554,0.9067527055740356,0.049105167388916016,Abuse,0.8028483390808105,an attacker chasing one target while striking repeatedly,assault an attacker chasing one target while striking repeatedly
4,Assault,16,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.503201550245285,0.8360199928283691,0.8812317252159119,0.8958898186683655,0.059015750885009766,Arrest,0.7770042419433594,a person punching a victim during a one-sided confrontation,assault a person punching a victim during a one-sided confrontation
4,Assault,17,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,0,0.5028871595859528,0.8385030627250671,0.8559006452560425,0.8656728267669678,0.07106447219848633,Abuse,0.7674385905265808,a single attacker lunging with a direct strike,assault a single attacker lunging with a direct strike
4,Assault,18,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,0,0.5028871417045593,0.8385030627250671,0.8559005856513977,0.8656728267669678,0.07106447219848633,Abuse,0.7674385905265808,a single attacker lunging with a direct strike,assault a single attacker lunging with a direct strike
4,Assault,19,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,3,0.5020271062850952,0.8348981142044067,0.8696099519729614,0.8815246820449829,0.05690741539001465,Arrest,0.7779906988143921,a person attacking another individual in a public place,assault a person attacking another individual in a public place
4,Assault,20,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.4995173513889313,0.8485479354858398,0.8510977625846863,0.9004297256469727,0.059800028800964355,Fighting,0.7887479066848755,an aggressor pursuing a target while continuing to strike,assault an aggressor pursuing a target while continuing to strike
4,Assault,21,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,7,0.4995173513889313,0.8485479354858398,0.8510977625846863,0.9004297256469727,0.059800028800964355,Fighting,0.7887479066848755,an aggressor pursuing a target while continuing to strike,assault an aggressor pursuing a target while continuing to strike
4,Assault,22,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.4966516435146332,0.8305542469024658,0.8530250191688538,0.8726649284362793,0.04978442192077637,Arrest,0.7807698249816895,one person violently striking another person during an assault,assault one person violently striking another person during an assault
4,Assault,23,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.4962970674037932,0.8302667140960693,0.8459867835044861,0.8631616234779358,0.056191325187683105,Fighting,0.7740753889083862,a one-sided attack with punches and defensive movement,assault a one-sided attack with punches and defensive movement
4,Assault,24,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,1,0.4962970674037932,0.8302667140960693,0.8459867835044861,0.8631616234779358,0.056191325187683105,Fighting,0.7740753889083862,a one-sided attack with punches and defensive movement,assault a one-sided attack with punches and defensive movement
4,Assault,25,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,1,0.4962257564067841,0.8281785845756531,0.8881864547729492,0.9215973615646362,0.052017152309417725,Abuse,0.7761614322662354,an attacker lunging toward a victim with a forceful strike,assault an attacker lunging toward a victim with a forceful strike
4,Assault,26,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,0,0.4962257564067841,0.8281785845756531,0.8881864547729492,0.9215973615646362,0.052017152309417725,Abuse,0.7761614322662354,an attacker lunging toward a victim with a forceful strike,assault an attacker lunging toward a victim with a forceful strike
4,Assault,27,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,5,0.4900173783302306,0.8159082531929016,0.8712517619132996,0.8965613842010498,0.05454295873641968,Arrest,0.7613652944564819,an attacker kicking a fallen victim on the ground,assault an attacker kicking a fallen victim on the ground
4,Assault,28,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,2,0.4895266056060791,0.8309646844863892,0.8538699150085449,0.9105835556983948,0.036872148513793945,Abuse,0.7940925359725952,a person hitting or kicking someone in a one-sided physical attack,assault a person hitting or kicking someone in a one-sided physical attack
4,Assault,29,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,3,0.48429496884346,0.80843585729599,0.8421416282653809,0.8628272414207458,0.05682176351547241,Arrest,0.7516140937805176,an aggressor kicking a fallen victim on the ground,assault an aggressor kicking a fallen victim on the ground
4,Assault,30,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,2,0.4834912478923796,0.8187833428382874,0.8391748666763306,0.8882644176483154,0.027829766273498535,RoadAccidents,0.7909535765647888,two people colliding violently during a street confrontation,assault two people colliding violently during a street confrontation
4,Assault,31,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,9,0.4814360082149505,0.8031315803527832,0.8469684720039368,0.8711016178131104,0.06836432218551636,Arrest,0.7347672581672668,a victim shielding their face during a rapid attack,assault a victim shielding their face during a rapid attack
4,Assault,32,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,2,0.4814360082149505,0.8031315803527832,0.8469684720039368,0.8711016178131104,0.06836432218551636,Arrest,0.7347672581672668,a victim shielding their face during a rapid attack,assault a victim shielding their face during a rapid attack
4,Assault,33,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,2,0.44979407787322995,0.7453696131706238,0.808428943157196,0.8270970582962036,0.05182677507400513,RoadAccidents,0.6935428380966187,an aggressor kicking a fallen victim on pavement,assault an aggressor kicking a fallen victim on pavement
4,Assault,34,ucf_manual_class_prompts_5x_v4.json,ucf_manual_class_prompts_5x_v4,5,2,0.44979407787322995,0.7453696131706238,0.808428943157196,0.8270970582962036,0.05182677507400513,RoadAccidents,0.6935428380966187,an aggressor kicking a fallen victim on pavement,assault an aggressor kicking a fallen victim on pavement
4,Assault,35,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,0,0.3817820310592651,0.6572292447090149,0.6897876858711243,0.768844485282898,-0.05393606424331665,Burglary,0.7111653089523315,a person physically attacking another person with punches or kicks,assault a person physically attacking another person with punches or kicks
5,Burglary,1,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,0,0.4688107550144195,0.7626342177391052,0.8820357322692871,0.885585367679596,-0.01753067970275879,Robbery,0.780164897441864,a person illegally entering a building to steal property,burglary a person illegally entering a building to steal property
5,Burglary,2,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,4,0.4679626762866973,0.7762788534164429,0.863987147808075,0.8968644738197327,-0.015809595584869385,Robbery,0.7920884490013123,a person entering private property without permission,burglary a person entering private property without permission
5,Burglary,3,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,1,0.4602898359298706,0.7415218353271484,0.8956552743911743,0.8958383202552795,-0.038262367248535156,Robbery,0.7797842025756836,a burglar breaking into a house or restricted building,burglary a burglar breaking into a house or restricted building
5,Burglary,4,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,1,0.4564858734607697,0.7281948328018188,0.8923614621162415,0.876599907875061,-0.03173571825027466,Robbery,0.7599305510520935,a person prying a lock before entering property,burglary a person prying a lock before entering property
5,Burglary,5,ucf_manual_class_prompts_5x_v5.json,ucf_manual_class_prompts_5x_v5,5,2,0.4546958029270173,0.7304601669311523,0.9040743708610535,0.908782958984375,-0.07607924938201904,Arrest,0.8065394163131714,a person forcing entry into a closed building,burglary a person forcing entry into a closed building
5,Burglary,6,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,4,0.45155801177024835,0.7434660792350769,0.8854280710220337,0.9290172457695007,-0.042885541915893555,Robbery,0.7863516211509705,an intruder carrying stolen items from a damaged entrance,burglary an intruder carrying stolen items from a damaged entrance
5,Burglary,7,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,4,0.44846723079681394,0.7088084816932678,0.8953812718391418,0.8727569580078125,-0.07636690139770508,Robbery,0.7851753830909729,an intruder exiting through a damaged entry point,burglary an intruder exiting through a damaged entry point
5,Burglary,8,ucf_manual_class_prompts_5x_v3.json,ucf_manual_class_prompts_5x_v3,5,4,0.44755218029022215,0.7059879899024963,0.8970498442649841,0.8727838397026062,-0.0809442400932312,Robbery,0.7869322299957275,an intruder entering rooms after damaging an entry point,burglary an intruder entering rooms after damaging an entry point
5,Burglary,9,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,8,0.44688368439674375,0.7134021520614624,0.869183361530304,0.8528620004653931,-0.022458791732788086,Robbery,0.7358609437942505,a person damaging a lock to access an interior space,burglary a person damaging a lock to access an interior space
5,Burglary,10,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,8,0.44688368439674375,0.7134021520614624,0.869183361530304,0.8528620004653931,-0.022458791732788086,Robbery,0.7358609437942505,a person damaging a lock to access an interior space,burglary a person damaging a lock to access an interior space
5,Burglary,11,ucf_manual_class_prompts_10x.json,ucf_manual_class_prompts_10x,10,9,0.44682792425155626,0.7206771373748779,0.8849673271179199,0.8950042128562927,-0.053927063941955566,Robbery,0.7746042013168335,an intruder exiting a building with bags or electronics,burglary an intruder exiting a building with bags or electronics
5,Burglary,12,ucf_manual_class_prompts_10x_v2.json,ucf_manual_class_prompts_10x_v2,10,9,0.44682792425155626,0.7206771373748779,0.8849673271179199,0.8950042128562927,-0.053927063941955566,Robbery,0.7746042013168335,an intruder exiting a building with bags or electronics,burglary an intruder exiting a building with bags or electronics
