eval_video_label,prompt_class_name,prompt_class_index,prompt_index,prompt_text,auc,ap,positive_mean,negative_mean,margin
Vandalism,Arson,3,0,arson a person lighting material before flames spread,38.10153005994216,14.571937675399733,0.46386900544166565,0.4976691007614136,-0.033800095319747925
Vandalism,Assault,4,0,assault an attacker swinging arms repeatedly at another person,59.8100485246043,21.952826834785053,0.6248095035552979,0.5423703193664551,0.08243918418884277
Vandalism,Burglary,5,0,burglary a person illegally entering a building to steal property,73.11628132422084,30.139931098273976,0.9618891477584839,0.9071356058120728,0.05475354194641113
Vandalism,Explosion,6,0,explosion a powerful blast destroying an object or structure,55.03001416422967,21.466358319174823,0.6509708762168884,0.6175634860992432,0.033407390117645264
Vandalism,Fighting,7,0,fighting a public fight where both sides are physically attacking,66.29056597676636,26.568095858516898,0.826288640499115,0.7457792162895203,0.08050942420959473
Vandalism,RoadAccidents,8,0,roadAccidents a vehicle collision causing roadway impact and disruption,80.68082012505454,52.46083621685344,0.968148946762085,0.9367220401763916,0.03142690658569336
Vandalism,Robbery,9,0,robbery a threatening person demanding valuables from a victim,69.07662148115834,27.913074269395256,0.8858155012130737,0.7897834777832031,0.0960320234298706
Vandalism,Shooting,10,0,shooting a shooting incident involving a visible gun,52.632069323940776,18.520402917244216,0.48527801036834717,0.4778352975845337,0.0074427127838134766
Vandalism,Shoplifting,11,0,shoplifting a person secretly taking merchandise from a store without paying,64.30865095137307,24.96760991586045,0.6686747670173645,0.5442026853561401,0.12447208166122437
Vandalism,Stealing,12,0,stealing a person secretly stealing an unattended object,39.6384620770254,15.015694524141686,0.4862042963504791,0.5111229419708252,-0.02491864562034607
Vandalism,Vandalism,13,0,vandalism someone striking public property until visible damage appears,72.52325788053577,29.75605595339313,0.8555729985237122,0.768031120300293,0.08754187822341919
